Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Sales,Year-Month
CA-2017-118101,26-06-2017,26-06-2017,Same Day,Skye Norling,Home Office,United States,Roseville,Michigan,Central,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",368.91,2017-06
CA-2017-118101,26-06-2017,26-06-2017,Same Day,Skye Norling,Home Office,United States,Roseville,Michigan,Central,Office Supplies,Binders,Insertable Tab Post Binder Dividers,8.02,2017-06
CA-2017-118101,26-06-2017,26-06-2017,Same Day,Skye Norling,Home Office,United States,Roseville,Michigan,Central,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",171.04,2017-06
CA-2017-100307,15-12-2017,19-12-2017,Standard Class,Tony Chapman,Home Office,United States,Fayetteville,Arkansas,South,Office Supplies,Paper,Xerox 1958,19.44,2017-12
CA-2016-138457,13-09-2016,17-09-2016,Standard Class,Anne McFarland,Consumer,United States,Jacksonville,North Carolina,South,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,13.092,2016-09
CA-2015-131800,30-12-2015,04-01-2016,Standard Class,Astrea Jones,Consumer,United States,New York City,New York,East,Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector,122.94,2015-12
CA-2015-131800,30-12-2015,04-01-2016,Standard Class,Astrea Jones,Consumer,United States,New York City,New York,East,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",35.448,2015-12
CA-2015-118304,29-04-2015,04-05-2015,Standard Class,Katherine Hughes,Consumer,United States,Dover,Delaware,East,Technology,Phones,Square Credit Card Reader,19.98,2015-04
CA-2018-121790,30-01-2018,06-02-2018,Standard Class,Liz Preis,Consumer,United States,Aurora,Illinois,Central,Furniture,Tables,Balt Split Level Computer Training Table,69.375,2018-01
CA-2018-121790,30-01-2018,06-02-2018,Standard Class,Liz Preis,Consumer,United States,Aurora,Illinois,Central,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,31.68,2018-01
CA-2018-121790,30-01-2018,06-02-2018,Standard Class,Liz Preis,Consumer,United States,Aurora,Illinois,Central,Technology,Phones,Samsung Galaxy S4,2003.168,2018-01
CA-2018-121790,30-01-2018,06-02-2018,Standard Class,Liz Preis,Consumer,United States,Aurora,Illinois,Central,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",9.344,2018-01
CA-2017-169670,25-12-2017,31-12-2017,Standard Class,Joe Elijah,Consumer,United States,New York City,New York,East,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,2563.056,2017-12
CA-2017-139549,20-10-2017,25-10-2017,Standard Class,Muhammed Yedwab,Corporate,United States,El Cajon,California,West,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,387.136,2017-10
CA-2016-104059,13-06-2016,15-06-2016,Second Class,Frank Carlisle,Home Office,United States,Springfield,Ohio,East,Office Supplies,Art,Newell 320,3.424,2016-06
CA-2018-164112,30-06-2018,04-07-2018,Standard Class,Neil Ducich,Corporate,United States,Mount Vernon,New York,East,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",1085.42,2018-06
CA-2016-143882,26-06-2016,30-06-2016,Standard Class,Dennis Bolton,Home Office,United States,Lakewood,Ohio,East,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),43.056,2016-06
US-2017-139262,21-02-2017,25-02-2017,Standard Class,Lindsay Castell,Home Office,United States,Tampa,Florida,South,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,3.762,2017-02
US-2017-139262,21-02-2017,25-02-2017,Standard Class,Lindsay Castell,Home Office,United States,Tampa,Florida,South,Office Supplies,Binders,Avery Arch Ring Binders,34.86,2017-02
US-2017-139262,21-02-2017,25-02-2017,Standard Class,Lindsay Castell,Home Office,United States,Tampa,Florida,South,Office Supplies,Storage,Standard Rollaway File with Lock,432.456,2017-02
CA-2018-146192,22-04-2018,26-04-2018,Standard Class,Bruce Degenhardt,Consumer,United States,Columbus,Georgia,South,Office Supplies,Storage,Tennsco Double-Tier Lockers,675.06,2018-04
CA-2018-134810,09-05-2018,10-05-2018,First Class,Matt Connell,Corporate,United States,Jacksonville,North Carolina,South,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",65.232,2018-05
CA-2018-134810,09-05-2018,10-05-2018,First Class,Matt Connell,Corporate,United States,Jacksonville,North Carolina,South,Furniture,Chairs,Harbour Creations Steel Folding Chair,207,2018-05
CA-2016-154284,21-12-2016,26-12-2016,Second Class,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,Central,Technology,Machines,Star Micronics TSP800 TSP847IIU Receipt Printer,600.53,2016-12
CA-2016-154284,21-12-2016,26-12-2016,Second Class,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,Central,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",59.904,2016-12
CA-2016-154284,21-12-2016,26-12-2016,Second Class,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,Central,Technology,Accessories,Enermax Acrylux Wireless Keyboard,637.44,2016-12
CA-2016-154284,21-12-2016,26-12-2016,Second Class,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,Central,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",51.756,2016-12
CA-2015-156244,12-08-2015,16-08-2015,Standard Class,Duane Huffman,Home Office,United States,Miami,Florida,South,Office Supplies,Paper,Xerox 229,31.104,2015-08
CA-2015-156244,12-08-2015,16-08-2015,Standard Class,Duane Huffman,Home Office,United States,Miami,Florida,South,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,47.96,2015-08
CA-2015-156244,12-08-2015,16-08-2015,Standard Class,Duane Huffman,Home Office,United States,Miami,Florida,South,Technology,Accessories,Maxell 4.7GB DVD-R,158.928,2015-08
CA-2015-156244,12-08-2015,16-08-2015,Standard Class,Duane Huffman,Home Office,United States,Miami,Florida,South,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,211.248,2015-08
CA-2015-156244,12-08-2015,16-08-2015,Standard Class,Duane Huffman,Home Office,United States,Miami,Florida,South,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,5.552,2015-08
CA-2015-156244,12-08-2015,16-08-2015,Standard Class,Duane Huffman,Home Office,United States,Miami,Florida,South,Office Supplies,Labels,Avery 501,2.952,2015-08
CA-2016-106362,11-12-2016,15-12-2016,Standard Class,Lena Creighton,Consumer,United States,Troy,Ohio,East,Office Supplies,Binders,GBC Plasticlear Binding Covers,10.332,2016-12
US-2018-168802,03-11-2018,07-11-2018,Standard Class,Jack O'Briant,Corporate,United States,Seattle,Washington,West,Office Supplies,Binders,Binder Posts,18.368,2018-11
US-2018-146906,13-03-2018,17-03-2018,Standard Class,Meg Tillman,Consumer,United States,New York City,New York,East,Technology,Phones,Panasonic KX T7736-B Digital phone,299.9,2018-03
CA-2017-166380,30-05-2017,03-06-2017,Standard Class,Edward Becker,Corporate,United States,Arlington,Virginia,South,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",26.55,2017-05
CA-2017-166380,30-05-2017,03-06-2017,Standard Class,Edward Becker,Corporate,United States,Arlington,Virginia,South,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,111.98,2017-05
US-2016-158911,05-07-2016,11-07-2016,Standard Class,Roland Schwarz,Corporate,United States,Charlotte,North Carolina,South,Furniture,Furnishings,Stackable Trays,4.928,2016-07
US-2016-158911,05-07-2016,11-07-2016,Standard Class,Roland Schwarz,Corporate,United States,Charlotte,North Carolina,South,Office Supplies,Labels,Avery 508,11.784,2016-07
US-2015-103338,11-03-2015,15-03-2015,Standard Class,Richard Bierner,Consumer,United States,Roseville,California,West,Office Supplies,Art,Economy #2 Pencils,7.98,2015-03
CA-2016-109169,20-04-2016,24-04-2016,Standard Class,Olvera Toch,Consumer,United States,Detroit,Michigan,Central,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,180.96,2016-04
US-2018-167318,26-07-2018,01-08-2018,Standard Class,George Zrebassa,Corporate,United States,Los Angeles,California,West,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1649.95,2018-07
US-2018-167318,26-07-2018,01-08-2018,Standard Class,George Zrebassa,Corporate,United States,Los Angeles,California,West,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",362.352,2018-07
US-2015-120313,31-10-2015,02-11-2015,Second Class,Nancy Lomonaco,Home Office,United States,San Francisco,California,West,Technology,Phones,Motorola L804,73.584,2015-10
CA-2018-135419,03-11-2018,09-11-2018,Standard Class,Bruce Geld,Consumer,United States,Bakersfield,California,West,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",486.368,2018-11
CA-2017-128671,11-08-2017,16-08-2017,Standard Class,Michelle Tran,Home Office,United States,Tulsa,Oklahoma,Central,Office Supplies,Paper,Xerox 202,32.4,2017-08
CA-2017-128671,11-08-2017,16-08-2017,Standard Class,Michelle Tran,Home Office,United States,Tulsa,Oklahoma,Central,Office Supplies,Binders,Avery Hanging File Binders,41.86,2017-08
CA-2017-128671,11-08-2017,16-08-2017,Standard Class,Michelle Tran,Home Office,United States,Tulsa,Oklahoma,Central,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",77.56,2017-08
CA-2017-149335,25-07-2017,25-07-2017,Same Day,Becky Castell,Home Office,United States,San Francisco,California,West,Office Supplies,Art,Newell 325,37.17,2017-07
CA-2015-168312,01-03-2015,07-03-2015,Standard Class,Giulietta Weimer,Consumer,United States,Houston,Texas,Central,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,137.352,2015-03
CA-2015-168312,01-03-2015,07-03-2015,Standard Class,Giulietta Weimer,Consumer,United States,Houston,Texas,Central,Furniture,Tables,Bevis Round Conference Room Tables and Bases,376.509,2015-03
US-2018-105935,26-01-2018,31-01-2018,Standard Class,Bradley Drucker,Consumer,United States,Columbus,Georgia,South,Furniture,Furnishings,Artistic Insta-Plaque,62.72,2018-01
US-2018-105935,26-01-2018,31-01-2018,Standard Class,Bradley Drucker,Consumer,United States,Columbus,Georgia,South,Technology,Phones,Samsung Galaxy Mega 6.3,2939.93,2018-01
CA-2015-161508,12-07-2015,16-07-2015,Standard Class,Paul Van Hugh,Home Office,United States,League City,Texas,Central,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,512.358,2015-07
CA-2015-161508,12-07-2015,16-07-2015,Standard Class,Paul Van Hugh,Home Office,United States,League City,Texas,Central,Office Supplies,Fasteners,Stockwell Push Pins,3.488,2015-07
CA-2015-161508,12-07-2015,16-07-2015,Standard Class,Paul Van Hugh,Home Office,United States,League City,Texas,Central,Office Supplies,Art,Fluorescent Highlighters by Dixon,22.288,2015-07
CA-2015-161508,12-07-2015,16-07-2015,Standard Class,Paul Van Hugh,Home Office,United States,League City,Texas,Central,Office Supplies,Paper,Xerox 195,16.032,2015-07
CA-2018-130904,11-04-2018,16-04-2018,Standard Class,Henry MacAllister,Consumer,United States,Burlington,North Carolina,South,Office Supplies,Art,Pencil and Crayon Sharpener,1.752,2018-04
CA-2018-130904,11-04-2018,16-04-2018,Standard Class,Henry MacAllister,Consumer,United States,Burlington,North Carolina,South,Office Supplies,Art,Newell 321,20.992,2018-04
CA-2018-133620,13-11-2018,18-11-2018,Standard Class,Erin Mull,Consumer,United States,New York City,New York,East,Office Supplies,Storage,"Personal Folder Holder, Ebony",11.21,2018-11
CA-2016-142937,05-12-2016,06-12-2016,First Class,Sandra Flanagan,Consumer,United States,Dallas,Texas,Central,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",45.04,2016-12
US-2017-149790,26-09-2017,01-10-2017,Standard Class,Shahid Collister,Consumer,United States,Houston,Texas,Central,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,15.624,2017-09
CA-2017-130778,19-11-2017,25-11-2017,Standard Class,Natalie DeCherney,Consumer,United States,Long Beach,New York,East,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,8.74,2017-11
CA-2017-130778,19-11-2017,25-11-2017,Standard Class,Natalie DeCherney,Consumer,United States,Long Beach,New York,East,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",44.75,2017-11
CA-2018-144456,08-09-2018,09-09-2018,First Class,Frank Carlisle,Home Office,United States,Hialeah,Florida,South,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",61.68,2018-09
CA-2018-144456,08-09-2018,09-09-2018,First Class,Frank Carlisle,Home Office,United States,Hialeah,Florida,South,Technology,Phones,Samsung Rugby III,158.376,2018-09
CA-2018-103478,21-07-2018,24-07-2018,Second Class,Kelly Lampkin,Corporate,United States,Aurora,Illinois,Central,Office Supplies,Binders,Avery Poly Binder Pockets,2.864,2018-07
CA-2018-103478,21-07-2018,24-07-2018,Second Class,Kelly Lampkin,Corporate,United States,Aurora,Illinois,Central,Office Supplies,Binders,Catalog Binders with Expanding Posts,94.192,2018-07
CA-2018-118577,06-10-2018,11-10-2018,Standard Class,Xylona Preis,Consumer,United States,Belleville,New Jersey,East,Office Supplies,Paper,Xerox 1886,143.7,2018-10
CA-2018-118577,06-10-2018,11-10-2018,Standard Class,Xylona Preis,Consumer,United States,Belleville,New Jersey,East,Office Supplies,Paper,Xerox 217,6.48,2018-10
CA-2018-113572,07-11-2018,11-11-2018,Standard Class,Frank Preis,Consumer,United States,New York City,New York,East,Technology,Accessories,Maxell CD-R Discs,7.88,2018-11
CA-2017-153269,09-03-2017,12-03-2017,First Class,Pamela Stobb,Consumer,United States,Andover,Massachusetts,East,Office Supplies,Storage,"Personal Folder Holder, Ebony",11.21,2017-03
CA-2017-153269,09-03-2017,12-03-2017,First Class,Pamela Stobb,Consumer,United States,Andover,Massachusetts,East,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",354.9,2017-03
CA-2017-153269,09-03-2017,12-03-2017,First Class,Pamela Stobb,Consumer,United States,Andover,Massachusetts,East,Office Supplies,Paper,Xerox 193,17.94,2017-03
CA-2017-153269,09-03-2017,12-03-2017,First Class,Pamela Stobb,Consumer,United States,Andover,Massachusetts,East,Office Supplies,Binders,GBC Binding covers,51.8,2017-03
CA-2018-161655,13-05-2018,18-05-2018,Second Class,Carl Weiss,Home Office,United States,Newark,Delaware,East,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,299.52,2018-05
CA-2017-101469,02-07-2017,08-07-2017,Standard Class,Katherine Hughes,Consumer,United States,Arlington,Virginia,South,Office Supplies,Art,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,7.7,2017-07
CA-2015-153087,27-12-2015,03-01-2016,Standard Class,Tamara Chand,Corporate,United States,Decatur,Alabama,South,Office Supplies,Paper,Xerox 1983,23.92,2015-12
CA-2015-153087,27-12-2015,03-01-2016,Standard Class,Tamara Chand,Corporate,United States,Decatur,Alabama,South,Technology,Accessories,Enermax Acrylux Wireless Keyboard,498,2015-12
CA-2018-135076,13-04-2018,17-04-2018,Standard Class,Yana Sorensen,Corporate,United States,Hesperia,California,West,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",436.704,2018-04
CA-2015-161634,14-11-2015,20-11-2015,Standard Class,Chris Cortes,Consumer,United States,Chesapeake,Virginia,South,Office Supplies,Paper,Xerox 192,32.4,2015-11
CA-2018-141481,11-06-2018,14-06-2018,First Class,Zuschuss Donatelli,Consumer,United States,Los Angeles,California,West,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44,2018-06
CA-2017-132549,25-11-2017,30-11-2017,Standard Class,Jay Kimmel,Consumer,United States,Huntsville,Alabama,South,Office Supplies,Storage,Sterilite Officeware Hinged File Box,73.36,2017-11
US-2015-155544,21-03-2015,25-03-2015,Standard Class,Gary McGarr,Consumer,United States,Knoxville,Tennessee,South,Office Supplies,Labels,Avery 505,59.2,2015-03
US-2015-155544,21-03-2015,25-03-2015,Standard Class,Gary McGarr,Consumer,United States,Knoxville,Tennessee,South,Furniture,Furnishings,DAX Wood Document Frame,32.952,2015-03
US-2015-155544,21-03-2015,25-03-2015,Standard Class,Gary McGarr,Consumer,United States,Knoxville,Tennessee,South,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,218.376,2015-03
US-2016-115238,30-04-2016,04-05-2016,Standard Class,Jane Waco,Corporate,United States,Lawrence,Massachusetts,East,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",31.4,2016-04
US-2016-115238,30-04-2016,04-05-2016,Standard Class,Jane Waco,Corporate,United States,Lawrence,Massachusetts,East,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",9.48,2016-04
US-2016-115238,30-04-2016,04-05-2016,Standard Class,Jane Waco,Corporate,United States,Lawrence,Massachusetts,East,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",209.5,2016-04
US-2016-115238,30-04-2016,04-05-2016,Standard Class,Jane Waco,Corporate,United States,Lawrence,Massachusetts,East,Furniture,Furnishings,"Eldon Imàge Series Desk Accessories, Clear",24.3,2016-04
US-2016-115238,30-04-2016,04-05-2016,Standard Class,Jane Waco,Corporate,United States,Lawrence,Massachusetts,East,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),6.48,2016-04
CA-2018-132199,03-05-2018,08-05-2018,Standard Class,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",32.448,2018-05
CA-2018-132199,03-05-2018,08-05-2018,Standard Class,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,26.388,2018-05
CA-2018-132199,03-05-2018,08-05-2018,Standard Class,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Tables,Bevis 36 x 72 Conference Tables,373.47,2018-05
CA-2018-132199,03-05-2018,08-05-2018,Standard Class,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",64.2,2018-05
CA-2018-132199,03-05-2018,08-05-2018,Standard Class,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Fasteners,Advantus Plastic Paper Clips,8,2018-05
CA-2017-163174,26-08-2017,30-08-2017,Standard Class,Xylona Preis,Consumer,United States,Athens,Georgia,South,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,186.54,2017-08
CA-2015-110555,11-04-2015,18-04-2015,Standard Class,Michelle Moray,Consumer,United States,Great Falls,Montana,West,Office Supplies,Storage,Eldon Simplefile Box Office,87.08,2015-04
CA-2015-110555,11-04-2015,18-04-2015,Standard Class,Michelle Moray,Consumer,United States,Great Falls,Montana,West,Technology,Phones,AT&T SB67148 SynJ,105.584,2015-04
CA-2015-110555,11-04-2015,18-04-2015,Standard Class,Michelle Moray,Consumer,United States,Great Falls,Montana,West,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,217.44,2015-04
CA-2018-147207,02-01-2018,04-01-2018,Second Class,Trudy Schmidt,Consumer,United States,El Paso,Texas,Central,Office Supplies,Art,Newell 319,31.744,2018-01
CA-2018-147207,02-01-2018,04-01-2018,Second Class,Trudy Schmidt,Consumer,United States,El Paso,Texas,Central,Office Supplies,Appliances,Hoover Commercial SteamVac,5.432,2018-01
CA-2018-147207,02-01-2018,04-01-2018,Second Class,Trudy Schmidt,Consumer,United States,El Paso,Texas,Central,Furniture,Tables,"Bevis Oval Conference Table, Walnut",913.43,2018-01
CA-2018-147207,02-01-2018,04-01-2018,Second Class,Trudy Schmidt,Consumer,United States,El Paso,Texas,Central,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",372.144,2018-01
CA-2018-137631,28-04-2018,02-05-2018,Standard Class,Janet Lee,Consumer,United States,Kissimmee,Florida,South,Technology,Phones,Samsung Galaxy S4 Mini,751.984,2018-04
CA-2018-157273,30-01-2018,02-02-2018,First Class,Sam Zeldin,Home Office,United States,Seattle,Washington,West,Technology,Phones,Mitel 5320 IP Phone VoIP phone,604.768,2018-01
CA-2015-109918,07-09-2015,12-09-2015,Second Class,Lisa Ryan,Corporate,United States,Santa Clara,California,West,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",27.36,2015-09
CA-2015-109918,07-09-2015,12-09-2015,Second Class,Lisa Ryan,Corporate,United States,Santa Clara,California,West,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",20.56,2015-09
CA-2015-109918,07-09-2015,12-09-2015,Second Class,Lisa Ryan,Corporate,United States,Santa Clara,California,West,Office Supplies,Binders,Avery Legal 4-Ring Binder,83.92,2015-09
CA-2017-118745,11-06-2017,16-06-2017,Standard Class,Seth Vernon,Consumer,United States,Los Angeles,California,West,Furniture,Tables,Bretford Rectangular Conference Table Tops,902.712,2017-06
CA-2017-163972,17-10-2017,21-10-2017,Standard Class,Michael Granlund,Home Office,United States,Fresno,California,West,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",120.666,2017-10
CA-2015-165393,27-12-2015,30-12-2015,First Class,Nathan Cano,Consumer,United States,Fort Worth,Texas,Central,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,4.984,2015-12
CA-2017-113726,24-11-2017,01-12-2017,Standard Class,Steve Carroll,Home Office,United States,Seattle,Washington,West,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,82.26,2017-11
CA-2017-152940,10-11-2017,13-11-2017,First Class,Rose O'Brian,Consumer,United States,San Francisco,California,West,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,29.74,2017-11
CA-2016-158701,05-01-2016,10-01-2016,Standard Class,James Lanier,Home Office,United States,San Francisco,California,West,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,87.36,2016-01
CA-2016-158701,05-01-2016,10-01-2016,Standard Class,James Lanier,Home Office,United States,San Francisco,California,West,Office Supplies,Binders,Fellowes Binding Cases,56.16,2016-01
CA-2018-156272,21-03-2018,27-03-2018,Standard Class,Pauline Webber,Corporate,United States,Pompano Beach,Florida,South,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,64.384,2018-03
CA-2016-162964,12-11-2016,18-11-2016,Standard Class,Monica Federle,Corporate,United States,Houston,Texas,Central,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",64.784,2016-11
CA-2016-162964,12-11-2016,18-11-2016,Standard Class,Monica Federle,Corporate,United States,Houston,Texas,Central,Office Supplies,Paper,Xerox 1957,15.552,2016-11
CA-2016-162964,12-11-2016,18-11-2016,Standard Class,Monica Federle,Corporate,United States,Houston,Texas,Central,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",223.888,2016-11
CA-2015-103527,09-09-2015,14-09-2015,Second Class,Chris Cortes,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",10.896,2015-09
CA-2017-134544,17-03-2017,19-03-2017,Second Class,Anna Chung,Consumer,United States,San Francisco,California,West,Technology,Phones,i.Sound Portable Power - 8000 mAh,84.784,2017-03
CA-2017-163048,08-02-2017,15-02-2017,Standard Class,Mark Haberlin,Corporate,United States,Houston,Texas,Central,Furniture,Chairs,Harbour Creations Steel Folding Chair,241.5,2017-02
CA-2017-145135,26-11-2017,28-11-2017,First Class,Cynthia Delaney,Home Office,United States,Shelton,Connecticut,East,Technology,Accessories,Micropad Numeric Keypads,59.97,2017-11
CA-2017-145135,26-11-2017,28-11-2017,First Class,Cynthia Delaney,Home Office,United States,Shelton,Connecticut,East,Office Supplies,Paper,Xerox 1959,13.36,2017-11
CA-2018-137582,04-09-2018,08-09-2018,Standard Class,Cynthia Voltz,Corporate,United States,Oakland,California,West,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,11.808,2018-09
CA-2016-149601,28-05-2016,03-06-2016,Standard Class,Trudy Brown,Consumer,United States,Manchester,Connecticut,East,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,16.24,2016-05
CA-2016-149601,28-05-2016,03-06-2016,Standard Class,Trudy Brown,Consumer,United States,Manchester,Connecticut,East,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",77.55,2016-05
CA-2015-139423,01-11-2015,05-11-2015,Standard Class,Deirdre Greer,Corporate,United States,Orange,New Jersey,East,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,76.12,2015-11
CA-2017-102596,27-12-2017,30-12-2017,First Class,Ross DeVincentis,Home Office,United States,Akron,Ohio,East,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",17.184,2017-12
CA-2018-153227,04-12-2018,06-12-2018,First Class,Chris Selesnick,Corporate,United States,Los Angeles,California,West,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2018-12
CA-2018-110625,23-12-2018,30-12-2018,Standard Class,Julia Barnett,Home Office,United States,Danbury,Connecticut,East,Furniture,Furnishings,DAX Wood Document Frame,27.46,2018-12
CA-2017-142594,01-12-2017,06-12-2017,Second Class,Eva Jacobs,Consumer,United States,Franklin,Massachusetts,East,Technology,Phones,Jensen SMPS-640 - speaker phone,137.94,2017-12
CA-2017-142594,01-12-2017,06-12-2017,Second Class,Eva Jacobs,Consumer,United States,Franklin,Massachusetts,East,Furniture,Furnishings,"Executive Impressions 14""",111.15,2017-12
CA-2017-142594,01-12-2017,06-12-2017,Second Class,Eva Jacobs,Consumer,United States,Franklin,Massachusetts,East,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,901.95,2017-12
CA-2017-142594,01-12-2017,06-12-2017,Second Class,Eva Jacobs,Consumer,United States,Franklin,Massachusetts,East,Furniture,Tables,Chromcraft Round Conference Tables,366.009,2017-12
CA-2015-152254,30-06-2015,30-06-2015,Same Day,Brian DeCherney,Consumer,United States,Wilmington,North Carolina,South,Office Supplies,Paper,Xerox 1913,310.688,2015-06
US-2015-120236,03-09-2015,04-09-2015,First Class,Mathew Reese,Home Office,United States,Houston,Texas,Central,Office Supplies,Binders,GBC VeloBinder Strips,7.68,2015-09
CA-2018-120061,02-11-2018,07-11-2018,Second Class,Sharelle Roach,Home Office,United States,Springfield,Ohio,East,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,155.372,2018-11
CA-2016-133837,13-04-2016,18-04-2016,Standard Class,Thea Hendricks,Consumer,United States,Glendale,Arizona,West,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",10.744,2016-04
CA-2016-110814,05-12-2016,09-12-2016,Second Class,Brian Derr,Consumer,United States,New York City,New York,East,Office Supplies,Binders,Avery Arch Ring Binders,232.4,2016-12
CA-2016-110814,05-12-2016,09-12-2016,Second Class,Brian Derr,Consumer,United States,New York City,New York,East,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",164.646,2016-12
